0.22692714782897383, 0.38934770599007607, 3.051850947599719e-05
0.3007243743049912, 0.6238344870507717, 0.5
0.3841983415768482, 0.3040050598792732, 0.5
0.39584622893016785, -0.06555067095905542, 0.5
0.396910697221756, -0.28727089520543814, 0.5
0.39601638296153396, -0.6882086787372828, 0.5
0.36383867962285876, -1.1352679012343287, 0.5
0.36334000603528693, -1.3588322857394814, 0.5
0.35805712605360895, -1.6304248673841357, 0.5
0.3590845001745038, -1.8687738478183746, 0.5
0.35695674718590453, -2.1237446279264987, 0.5
0.3549072982277721, -2.3436102559790015, 0.5
0.35445807996438816, -2.545002967584878, 0.5
0.3567683473811485, -2.9071472734212875, 0.5
0.29216035158606246, -3.2155605009756982, 0.5
0.16674240183783695, -3.527533385436982, 0.5
0.045964406861457974, -3.856145454570651, 0.5
-0.06861461518565193, -4.20140018966049, 0.5
-0.18317715969169512, -4.539264364168048, 0.5
-0.27738180285086855, -4.836525676306337, 0.5
-0.38870680413674563, -5.120815258473158, 0.5
-0.5186905759037472, -5.382891430519521, 0.5
-0.6751817899639718, -5.646756121888757, 0.5
-0.8207516422262415, -5.906949875410646, 0.5
-0.9507890152162872, -6.193045356310904, 0.5
-1.0808676109882072, -6.497617232147604, 0.5
-1.1812836446915753, -6.783778787124902, 0.5
-1.2505440371460281, -7.0810957327485085, 0.5
-1.347862651979085, -7.376502438914031, 0.5
-1.4856745475553907, -7.6533423266373575, 0.5
-1.690437706245575, -7.891232238151133, 0.5
-1.9496346386731602, -8.069875954650342, 0.5
-2.2026326053892262, -8.265162331052125, 0.5
-2.4369594486779533, -8.477119193412364, 0.5
-2.660414387588389, -8.707576789427549, 0.5
-2.876057754503563, -8.930661213584244, 0.5
-3.1025812890729867, -9.138940169941634, 0.5
-3.333786012372002, -9.349056327249855, 0.5
-3.568117027694825, -9.562860801815987, 0.5
-3.808630543120671, -9.752632043324411, 0.5
-4.058461084030569, -9.925753655377775, 0.5
-4.32857949618483, -10.108068241737783, 0.5
-4.598714407009538, -10.297773377969861, 0.5
-4.865714798448607, -10.48009490640834, 0.5
-5.137388137693051, -10.660558353643864, 0.5
-5.41678237891756, -10.807746887672693, 0.5
-5.703975847514812, -10.956765662878752, 0.5
-5.994340957666282, -11.129796787165105, 0.5
-6.281588039302733, -11.302834857720882, 0.5
-6.560978193359915, -11.448175720870495, 0.5
-6.849656512960792, -11.563933473080397, 0.5
-7.16167065652553, -11.657467361073941, 0.5
-7.48454847431276, -11.728805214166641, 0.5
-7.812045633792877, -11.774265666957945, 0.5
-8.13786009157775, -11.764300402719527, 0.5
-8.429281291901134, -11.711915953084826, 0.5
-8.705000975169241, -11.609680016990751, 0.5
-8.974402117542922, -11.470505198929459, 0.5
-9.231285743706394, -11.311034169979393, 0.5
-9.472558550245594, -11.142359726596624, 0.5
-9.713839594798628, -10.977380556054413, 0.5
-9.942623737850226, -10.801343374885619, 0.5
-10.163575667364057, -10.608694828581065, 0.5
-10.386065991129726, -10.4068046011962, 0.5
-10.606989039981272, -10.201222566887736, 0.5
-10.824781671224628, -9.990104569587857, 0.5
-11.048826863290742, -9.78636320726946, 0.5
-11.277532609645277, -9.575220844708383, 0.5
-11.503116184612736, -9.362237794324756, 0.5
-11.71932914154604, -9.141885058023036, 0.5
-11.935550335911103, -8.925227595493197, 0.5
-12.154901929548942, -8.714106088038534, 0.5
-12.377375675248913, -8.504825255833566, 0.5
-12.584180872596335, -8.260474061593413, 0.5
-12.778505658905488, -8.012455421034247, 0.5
-12.96188019233523, -7.747832377906889, 0.5
-13.142120183154475, -7.475825733039528, 0.5
-13.322360161633696, -7.203819083515555, 0.5
-13.508844454947393, -6.9354937905445695, 0.5
-13.687537768797483, -6.669033532496542, 0.5
-13.861521023267414, -6.3878025957383215, 0.5
-14.021444235520903, -6.093669494614005, 0.5
-14.156402519671246, -5.790353868622333, 0.5
-14.275733494840097, -5.470444283913821, 0.5
-14.357652144390158, -5.1524658519774675, 0.5
-14.405268258298747, -4.832716336473823, 0.5
-14.423258897091728, -4.511185297276825, 0.5
-14.394495483022183, -4.197149210609496, 0.5
-14.308031898515765, -3.8758513177745044, 0.5
-14.167002684087493, -3.554675214458257, 0.5
-13.979268916475121, -3.2631657365709543, 0.5
-13.727776251442265, -3.0438568657264113, 0.5
-13.434313825971913, -2.8800711249932647, 0.5
-13.139354246784933, -2.744003449101001, 0.5
-12.841326124616899, -2.6301143979653716, 0.5
-12.538658070960082, -2.53286453243345, 0.5
-12.228190805064514, -2.433784415014088, 0.5
-11.92233875056263, -2.3069792576134205, 0.5
-11.639793623879086, -2.1450167479924858, 0.5
-11.375857760605868, -1.938669128343463, 0.5
-11.125936575524975, -1.7248996309936047, 0.5
-10.8760112755117, -1.5092824860475957, 0.5
-10.602770818280987, -1.3251273962669075, 0.5
-10.32332316308748, -1.1539196926169097, 0.5
-10.034533778380137, -0.9882757738232613, 0.5
-9.734893126762472, -0.8503707945346832, 0.5
-9.416610240703449, -0.742069786414504, 0.5
-9.09060648799641, -0.6670436765998602, 0.5
-8.745935757819097, -0.610535697080195, 0.5
-8.413720681448467, -0.5466093169525266, 0.5
-8.082998661499005, -0.4531172136776149, 0.5
-7.761647244973574, -0.366994786541909, 0.5
-7.448136272316333, -0.30117898900061846, 0.5
-7.134592324960977, -0.22058206517249346, 0.5
-6.825675961794332, -0.11780302133411169, 0.5
-6.507417867251206, -0.020587755367159843, 0.5
-6.193865689274389, 0.06370447622612119, 0.5
-5.875619974278379, 0.15537684177979827, 0.5
